"","PROBEID","SYMBOL"
"48716","TC1200011169.hg.1",NA
"48717","TC1200011170.hg.1",NA
"48718","TC1200011172.hg.1",NA
"48719","TC1200011175.hg.1",NA
"48720","TC1200011176.hg.1",NA
"48721","TC1200011177.hg.1","IFNG"
"48722","TC1200011178.hg.1","IL26"
"48723","TC1200011179.hg.1","IL22"
"48724","TC1200011181.hg.1","MDM1"
"48725","TC1200011184.hg.1",NA
"48726","TC1200011187.hg.1",NA
"48727","TC1200011189.hg.1",NA
"48728","TC1200011190.hg.1",NA
"48729","TC1200011192.hg.1",NA
"48730","TC1200011196.hg.1",NA
"48731","TC1200011197.hg.1",NA
"48732","TC1200011198.hg.1",NA
"48733","TC1200011200.hg.1",NA
"48734","TC1200011201.hg.1",NA
"48735","TC1200011202.hg.1",NA
"48736","TC1200011203.hg.1",NA
"48737","TC1200011205.hg.1",NA
"48738","TC1200011206.hg.1",NA
"48739","TC1200011207.hg.1","CPM"
"48740","TC1200011208.hg.1",NA
"48741","TC1200011209.hg.1",NA
"48742","TC1200011210.hg.1",NA
"48743","TC1200011211.hg.1",NA
"48744","TC1200011212.hg.1",NA
"48745","TC1200011215.hg.1",NA
"48746","TC1200011217.hg.1",NA
"48747","TC1200011218.hg.1",NA
"48748","TC1200011219.hg.1",NA
"48749","TC1200011220.hg.1",NA
"48750","TC1200011222.hg.1","MIR3913-1"
"48751","TC1200011223.hg.1",NA
"48752","TC1200011225.hg.1","BEST3"
"48753","TC1200011227.hg.1","LOC101928002"
"48754","TC1200011228.hg.1",NA
"48755","TC1200011229.hg.1",NA
"48756","TC1200011231.hg.1",NA
"48757","TC1200011232.hg.1",NA
"48758","TC1200011233.hg.1",NA
"48759","TC1200011234.hg.1",NA
"48760","TC1200011235.hg.1",NA
"48761","TC1200011236.hg.1",NA
"48762","TC1200011238.hg.1",NA
"48763","TC1200011239.hg.1",NA
"48764","TC1200011240.hg.1",NA
"48765","TC1200011244.hg.1",NA
"48766","TC1200011245.hg.1","PTPRB"
"48767","TC1200011246.hg.1","PTPRR"
"48768","TC1200011247.hg.1",NA
"48769","TC1200011249.hg.1",NA
"48770","TC1200011251.hg.1","TSPAN8"
"48771","TC1200011253.hg.1",NA
"48772","TC1200011259.hg.1",NA
"48773","TC1200011265.hg.1",NA
"48774","TC1200011266.hg.1",NA
"48775","TC1200011270.hg.1",NA
"48776","TC1200011272.hg.1",NA
"48777","TC1200011275.hg.1",NA
"48778","TC1200011278.hg.1",NA
"48779","TC1200011279.hg.1",NA
"48780","TC1200011283.hg.1",NA
"48781","TC1200011286.hg.1",NA
"48782","TC1200011287.hg.1",NA
"48783","TC1200011290.hg.1",NA
"48784","TC1200011292.hg.1",NA
"48785","TC1200011295.hg.1",NA
"48786","TC1200011298.hg.1","CAPS2"
"48787","TC1200011299.hg.1",NA
"48788","TC1200011300.hg.1",NA
"48789","TC1200011302.hg.1",NA
"48790","TC1200011303.hg.1",NA
"48791","TC1200011305.hg.1",NA
"48792","TC1200011306.hg.1",NA
"48793","TC1200011308.hg.1",NA
"48794","TC1200011309.hg.1",NA
"48795","TC1200011310.hg.1","PHLDA1"
"48796","TC1200011311.hg.1","NAP1L1"
"48797","TC1200011312.hg.1",NA
"48798","TC1200011313.hg.1",NA
"48799","TC1200011314.hg.1",NA
"48800","TC1200011315.hg.1",NA
"48801","TC1200011317.hg.1",NA
"48802","TC1200011318.hg.1",NA
"48803","TC1200011320.hg.1","BBS10"
"48804","TC1200011323.hg.1",NA
"48805","TC1200011324.hg.1",NA
"48806","TC1200011325.hg.1",NA
"48807","TC1200011326.hg.1",NA
"48808","TC1200011327.hg.1","CSRP2"
"48809","TC1200011328.hg.1",NA
"48810","TC1200011329.hg.1",NA
"48811","TC1200011330.hg.1","E2F7"
"48812","TC1200011331.hg.1",NA
"48813","TC1200011332.hg.1",NA
"48814","TC1200011333.hg.1",NA
"48815","TC1200011336.hg.1",NA
"48816","TC1200011337.hg.1",NA
"48817","TC1200011338.hg.1",NA
"48818","TC1200011340.hg.1",NA
"48819","TC1200011347.hg.1",NA
"48820","TC1200011349.hg.1",NA
"48821","TC1200011350.hg.1",NA
"48822","TC1200011352.hg.1",NA
"48823","TC1200011353.hg.1",NA
"48824","TC1200011355.hg.1",NA
"48825","TC1200011357.hg.1",NA
"48826","TC1200011358.hg.1",NA
"48827","TC1200011361.hg.1",NA
"48828","TC1200011362.hg.1",NA
"48829","TC1200011365.hg.1",NA
"48830","TC1200011367.hg.1","PPP1R12A"
"48831","TC1200011368.hg.1",NA
"48832","TC1200011369.hg.1",NA
"48833","TC1200011370.hg.1",NA
"48834","TC1200011372.hg.1",NA
"48835","TC1200011373.hg.1",NA
"48836","TC1200011375.hg.1",NA
"48837","TC1200011377.hg.1",NA
"48838","TC1200011380.hg.1",NA
"48839","TC1200011383.hg.1",NA
"48840","TC1200011384.hg.1",NA
"48841","TC1200011387.hg.1",NA
"48842","TC1200011390.hg.1",NA
"48843","TC1200011395.hg.1",NA
"48844","TC1200011404.hg.1",NA
"48845","TC1200011405.hg.1",NA
"48846","TC1200011406.hg.1",NA
"48847","TC1200011409.hg.1",NA
"48848","TC1200011412.hg.1",NA
"48849","TC1200011419.hg.1",NA
"48850","TC1200011423.hg.1","TSPAN19"
"48851","TC1200011425.hg.1",NA
"48852","TC1200011428.hg.1",NA
"48853","TC1200011430.hg.1",NA
"48854","TC1200011431.hg.1",NA
"48855","TC1200011432.hg.1",NA
"48856","TC1200011434.hg.1",NA
"48857","TC1200011435.hg.1","RASSF9"
"48858","TC1200011441.hg.1",NA
"48859","TC1200011443.hg.1",NA
"48860","TC1200011451.hg.1",NA
"48861","TC1200011454.hg.1","CEP290"
"48862","TC1200011456.hg.1",NA
"48863","TC1200011458.hg.1",NA
"48864","TC1200011459.hg.1",NA
"48865","TC1200011460.hg.1","KITLG"
"48866","TC1200011462.hg.1",NA
"48867","TC1200011470.hg.1","DUSP6"
"48868","TC1200011471.hg.1","POC1B"
"48869","TC1200011471.hg.1","POC1B-GALNT4"
"48870","TC1200011471.hg.1","GALNT4"
"48871","TC1200011472.hg.1",NA
"48872","TC1200011475.hg.1",NA
"48873","TC1200011476.hg.1",NA
"48874","TC1200011477.hg.1",NA
"48875","TC1200011478.hg.1",NA
"48876","TC1200011479.hg.1",NA
"48877","TC1200011481.hg.1",NA
"48878","TC1200011484.hg.1",NA
"48879","TC1200011491.hg.1","EPYC"
"48880","TC1200011493.hg.1","KERA"
"48881","TC1200011494.hg.1",NA
"48882","TC1200011495.hg.1","LUM"
"48883","TC1200011497.hg.1",NA
"48884","TC1200011499.hg.1",NA
"48885","TC1200011501.hg.1",NA
"48886","TC1200011503.hg.1",NA
"48887","TC1200011504.hg.1",NA
"48888","TC1200011505.hg.1",NA
"48889","TC1200011507.hg.1",NA
"48890","TC1200011508.hg.1",NA
"48891","TC1200011513.hg.1","CLLU1-AS1"
"48892","TC1200011516.hg.1",NA
"48893","TC1200011517.hg.1",NA
"48894","TC1200011518.hg.1",NA
"48895","TC1200011519.hg.1","EEA1"
"48896","TC1200011520.hg.1",NA
"48897","TC1200011522.hg.1",NA
"48898","TC1200011529.hg.1",NA
"48899","TC1200011530.hg.1",NA
"48900","TC1200011532.hg.1",NA
"48901","TC1200011534.hg.1",NA
"48902","TC1200011537.hg.1",NA
"48903","TC1200011540.hg.1",NA
"48904","TC1200011541.hg.1","SOCS2-AS1"
"48905","TC1200011542.hg.1",NA
"48906","TC1200011543.hg.1","PGAM1"
"48907","TC1200011546.hg.1",NA
"48908","TC1200011547.hg.1",NA
"48909","TC1200011548.hg.1",NA
"48910","TC1200011549.hg.1",NA
"48911","TC1200011550.hg.1",NA
"48912","TC1200011551.hg.1",NA
"48913","TC1200011553.hg.1",NA
"48914","TC1200011555.hg.1",NA
"48915","TC1200011557.hg.1","CEP83"
"48916","TC1200011559.hg.1",NA
"48917","TC1200011562.hg.1",NA
"48918","TC1200011563.hg.1",NA
"48919","TC1200011566.hg.1",NA
"48920","TC1200011567.hg.1","TMCC3"
"48921","TC1200011567.hg.1","MIR7844"
"48922","TC1200011569.hg.1",NA
"48923","TC1200011570.hg.1",NA
"48924","TC1200011574.hg.1","FGD6"
"48925","TC1200011575.hg.1",NA
"48926","TC1200011576.hg.1",NA
"48927","TC1200011578.hg.1",NA
"48928","TC1200011580.hg.1",NA
"48929","TC1200011581.hg.1",NA
"48930","TC1200011582.hg.1",NA
"48931","TC1200011588.hg.1","USP44"
"48932","TC1200011590.hg.1",NA
"48933","TC1200011591.hg.1","NTN4"
"48934","TC1200011593.hg.1",NA
"48935","TC1200011595.hg.1",NA
"48936","TC1200011599.hg.1","LTA4H"
"48937","TC1200011602.hg.1",NA
"48938","TC1200011603.hg.1",NA
"48939","TC1200011605.hg.1",NA
"48940","TC1200011606.hg.1",NA
"48941","TC1200011607.hg.1",NA
"48942","TC1200011608.hg.1","CDK17"
"48943","TC1200011609.hg.1",NA
"48944","TC1200011610.hg.1",NA
"48945","TC1200011612.hg.1",NA
"48946","TC1200011613.hg.1",NA
"48947","TC1200011615.hg.1",NA
"48948","TC1200011617.hg.1",NA
"48949","TC1200011619.hg.1",NA
"48950","TC1200011621.hg.1",NA
"48951","TC1200011622.hg.1",NA
"48952","TC1200011625.hg.1",NA
"48953","TC1200011631.hg.1",NA
"48954","TC1200011633.hg.1",NA
"48955","TC1200011634.hg.1","PAFAH1B2P2"
"48956","TC1200011636.hg.1",NA
"48957","TC1200011638.hg.1",NA
"48958","TC1200011641.hg.1",NA
"48959","TC1200011643.hg.1",NA
"48960","TC1200011651.hg.1",NA
"48961","TC1200011654.hg.1",NA
"48962","TC1200011655.hg.1",NA
"48963","TC1200011656.hg.1","IKBIP"
"48964","TC1200011657.hg.1","ANKS1B"
"48965","TC1200011660.hg.1",NA
"48966","TC1200011666.hg.1",NA
"48967","TC1200011667.hg.1",NA
"48968","TC1200011669.hg.1",NA
"48969","TC1200011670.hg.1",NA
"48970","TC1200011671.hg.1","BLTP3B"
"48971","TC1200011672.hg.1",NA
"48972","TC1200011673.hg.1",NA
"48973","TC1200011674.hg.1",NA
"48974","TC1200011675.hg.1","GOLGA2P5"
"48975","TC1200011677.hg.1",NA
"48976","TC1200011678.hg.1",NA
"48977","TC1200011681.hg.1",NA
"48978","TC1200011691.hg.1",NA
"48979","TC1200011694.hg.1",NA
"48980","TC1200011695.hg.1",NA
"48981","TC1200011696.hg.1",NA
"48982","TC1200011697.hg.1",NA
"48983","TC1200011698.hg.1",NA
"48984","TC1200011700.hg.1",NA
"48985","TC1200011703.hg.1",NA
"48986","TC1200011704.hg.1",NA
"48987","TC1200011709.hg.1",NA
"48988","TC1200011710.hg.1","SYCP3"
"48989","TC1200011711.hg.1","GNPTAB"
"48990","TC1200011714.hg.1",NA
"48991","TC1200011715.hg.1",NA
"48992","TC1200011716.hg.1",NA
"48993","TC1200011718.hg.1",NA
"48994","TC1200011719.hg.1","WASHC3"
"48995","TC1200011720.hg.1","NUP37"
"48996","TC1200011721.hg.1",NA
"48997","TC1200011722.hg.1","PMCH"
"48998","TC1200011723.hg.1",NA
"48999","TC1200011724.hg.1",NA
"49000","TC1200011725.hg.1",NA
"49001","TC1200011727.hg.1","IGF1"
"49002","TC1200011728.hg.1",NA
"49003","TC1200011732.hg.1",NA
"49004","TC1200011733.hg.1",NA
"49005","TC1200011734.hg.1",NA
"49006","TC1200011736.hg.1",NA
"49007","TC1200011740.hg.1",NA
"49008","TC1200011744.hg.1",NA
"49009","TC1200011745.hg.1",NA
"49010","TC1200011746.hg.1",NA
"49011","TC1200011747.hg.1",NA
"49012","TC1200011750.hg.1",NA
"49013","TC1200011752.hg.1","GLT8D2"
"49014","TC1200011753.hg.1",NA
"49015","TC1200011755.hg.1","NFYB"
"49016","TC1200011757.hg.1",NA
"49017","TC1200011758.hg.1",NA
"49018","TC1200011759.hg.1",NA
"49019","TC1200011760.hg.1",NA
"49020","TC1200011762.hg.1",NA
"49021","TC1200011763.hg.1",NA
"49022","TC1200011764.hg.1",NA
"49023","TC1200011767.hg.1","SLC41A2"
"49024","TC1200011769.hg.1",NA
"49025","TC1200011770.hg.1","ALDH1L2"
"49026","TC1200011773.hg.1","APPL2"
"49027","TC1200011774.hg.1",NA
"49028","TC1200011776.hg.1",NA
"49029","TC1200011777.hg.1","C12orf75-AS1"
"49030","TC1200011778.hg.1",NA
"49031","TC1200011780.hg.1",NA
"49032","TC1200011786.hg.1","NUAK1"
"49033","TC1200011788.hg.1",NA
"49034","TC1200011791.hg.1","CKAP4"
"49035","TC1200011794.hg.1",NA
"49036","TC1200011796.hg.1",NA
"49037","TC1200011797.hg.1",NA
"49038","TC1200011798.hg.1",NA
"49039","TC1200011799.hg.1",NA
"49040","TC1200011800.hg.1",NA
"49041","TC1200011802.hg.1",NA
"49042","TC1200011810.hg.1",NA
"49043","TC1200011811.hg.1","MTERF2"
"49044","TC1200011812.hg.1","CRY1"
"49045","TC1200011817.hg.1",NA
"49046","TC1200011818.hg.1",NA
"49047","TC1200011820.hg.1","PRDM4"
"49048","TC1200011821.hg.1",NA
"49049","TC1200011823.hg.1",NA
"49050","TC1200011825.hg.1",NA
"49051","TC1200011826.hg.1",NA
"49052","TC1200011827.hg.1",NA
"49053","TC1200011828.hg.1","LOC728739"
"49054","TC1200011829.hg.1",NA
"49055","TC1200011830.hg.1",NA
"49056","TC1200011835.hg.1",NA
"49057","TC1200011836.hg.1",NA
"49058","TC1200011837.hg.1",NA
"49059","TC1200011838.hg.1","CMKLR1"
"49060","TC1200011841.hg.1",NA
"49061","TC1200011843.hg.1","SART3"
"49062","TC1200011846.hg.1","CORO1C"
"49063","TC1200011847.hg.1",NA
"49064","TC1200011853.hg.1",NA
"49065","TC1200011854.hg.1",NA
"49066","TC1200011855.hg.1","SVOP"
"49067","TC1200011856.hg.1",NA
"49068","TC1200011858.hg.1",NA
"49069","TC1200011862.hg.1","ALKBH2"
"49070","TC1200011863.hg.1",NA
"49071","TC1200011864.hg.1",NA
"49072","TC1200011870.hg.1","KCTD10"
"49073","TC1200011873.hg.1","MMAB"
"49074","TC1200011874.hg.1",NA
"49075","TC1200011875.hg.1",NA
"49076","TC1200011876.hg.1",NA
"49077","TC1200011879.hg.1",NA
"49078","TC1200011880.hg.1","FAM222A-AS1"
"49079","TC1200011881.hg.1",NA
"49080","TC1200011883.hg.1",NA
"49081","TC1200011885.hg.1","GLTP"
"49082","TC1200011889.hg.1",NA
"49083","TC1200011891.hg.1","GIT2"
"49084","TC1200011892.hg.1",NA
"49085","TC1200011895.hg.1",NA
"49086","TC1200011899.hg.1",NA
"49087","TC1200011905.hg.1",NA
"49088","TC1200011907.hg.1",NA
"49089","TC1200011908.hg.1","GPN3"
"49090","TC1200011909.hg.1","VPS29"
"49091","TC1200011910.hg.1",NA
"49092","TC1200011911.hg.1","PPTC7"
"49093","TC1200011912.hg.1",NA
"49094","TC1200011916.hg.1","PPP1CC"
"49095","TC1200011919.hg.1",NA
"49096","TC1200011923.hg.1",NA
"49097","TC1200011924.hg.1",NA
"49098","TC1200011927.hg.1",NA
"49099","TC1200011928.hg.1",NA
"49100","TC1200011929.hg.1",NA
"49101","TC1200011932.hg.1",NA
"49102","TC1200011934.hg.1",NA
"49103","TC1200011939.hg.1",NA
"49104","TC1200011940.hg.1",NA
"49105","TC1200011941.hg.1",NA
"49106","TC1200011942.hg.1",NA
"49107","TC1200011945.hg.1",NA
"49108","TC1200011946.hg.1","BRAP"
"49109","TC1200011947.hg.1",NA
"49110","TC1200011950.hg.1",NA
"49111","TC1200011953.hg.1","MAPKAPK5-AS1"
"49112","TC1200011955.hg.1",NA
"49113","TC1200011958.hg.1",NA
"49114","TC1200011959.hg.1",NA
"49115","TC1200011961.hg.1","TMEM116"
"49116","TC1200011962.hg.1",NA
"49117","TC1200011963.hg.1",NA
"49118","TC1200011964.hg.1",NA
"49119","TC1200011965.hg.1","NAA25"
"49120","TC1200011968.hg.1","HECTD4"
"49121","TC1200011968.hg.1","MIR6861"
"49122","TC1200011969.hg.1",NA
"49123","TC1200011974.hg.1",NA
"49124","TC1200011977.hg.1",NA
"49125","TC1200011982.hg.1","RASAL1"
"49126","TC1200011985.hg.1","DDX54"
"49127","TC1200011987.hg.1",NA
"49128","TC1200011988.hg.1",NA
"49129","TC1200011992.hg.1",NA
"49130","TC1200011994.hg.1","SDS"
"49131","TC1200011998.hg.1",NA
"49132","TC1200012000.hg.1","LINC01234"
"49133","TC1200012002.hg.1",NA
"49134","TC1200012003.hg.1","RBM19"
"49135","TC1200012004.hg.1",NA
"49136","TC1200012009.hg.1",NA
"49137","TC1200012015.hg.1",NA
"49138","TC1200012016.hg.1","TBX3"
"49139","TC1200012017.hg.1",NA
"49140","TC1200012019.hg.1",NA
"49141","TC1200012020.hg.1",NA
"49142","TC1200012022.hg.1",NA
"49143","TC1200012023.hg.1",NA
"49144","TC1200012024.hg.1",NA
"49145","TC1200012025.hg.1",NA
"49146","TC1200012027.hg.1",NA
"49147","TC1200012034.hg.1",NA
"49148","TC1200012038.hg.1",NA
"49149","TC1200012039.hg.1",NA
"49150","TC1200012043.hg.1","MED13L"
"49151","TC1200012044.hg.1",NA
"49152","TC1200012045.hg.1",NA
"49153","TC1200012046.hg.1",NA
"49154","TC1200012047.hg.1",NA
"49155","TC1200012050.hg.1",NA
"49156","TC1200012052.hg.1",NA
"49157","TC1200012053.hg.1",NA
"49158","TC1200012058.hg.1",NA
"49159","TC1200012065.hg.1",NA
"49160","TC1200012066.hg.1",NA
"49161","TC1200012067.hg.1",NA
"49162","TC1200012069.hg.1",NA
"49163","TC1200012070.hg.1",NA
"49164","TC1200012071.hg.1",NA
"49165","TC1200012074.hg.1","LOC100506551"
"49166","TC1200012075.hg.1",NA
"49167","TC1200012076.hg.1",NA
"49168","TC1200012077.hg.1",NA
"49169","TC1200012079.hg.1",NA
"49170","TC1200012080.hg.1","TESC"
"49171","TC1200012083.hg.1","FBXO21"
"49172","TC1200012085.hg.1",NA
"49173","TC1200012086.hg.1",NA
"49174","TC1200012087.hg.1",NA
"49175","TC1200012089.hg.1",NA
"49176","TC1200012090.hg.1",NA
"49177","TC1200012091.hg.1",NA
"49178","TC1200012092.hg.1",NA
"49179","TC1200012093.hg.1",NA
"49180","TC1200012094.hg.1",NA
"49181","TC1200012095.hg.1",NA
"49182","TC1200012097.hg.1",NA
"49183","TC1200012098.hg.1",NA
"49184","TC1200012099.hg.1",NA
"49185","TC1200012101.hg.1",NA
"49186","TC1200012102.hg.1",NA
"49187","TC1200012103.hg.1",NA
"49188","TC1200012104.hg.1",NA
"49189","TC1200012108.hg.1",NA
"49190","TC1200012109.hg.1",NA
"49191","TC1200012110.hg.1",NA
"49192","TC1200012111.hg.1","TAOK3"
"49193","TC1200012112.hg.1",NA
"49194","TC1200012113.hg.1",NA
"49195","TC1200012114.hg.1",NA
"49196","TC1200012115.hg.1",NA
"49197","TC1200012116.hg.1",NA
"49198","TC1200012117.hg.1",NA
"49199","TC1200012120.hg.1",NA
"49200","TC1200012124.hg.1",NA
"49201","TC1200012125.hg.1",NA
"49202","TC1200012127.hg.1",NA
"49203","TC1200012133.hg.1",NA
"49204","TC1200012134.hg.1",NA
"49205","TC1200012135.hg.1",NA
"49206","TC1200012141.hg.1",NA
"49207","TC1200012143.hg.1","CIT"
"49208","TC1200012143.hg.1","MIR1178"
"49209","TC1200012144.hg.1",NA
"49210","TC1200012148.hg.1",NA
"49211","TC1200012149.hg.1","GCN1"
"49212","TC1200012149.hg.1","MIR4498"
"49213","TC1200012152.hg.1",NA
"49214","TC1200012153.hg.1","PXN"
"49215","TC1200012155.hg.1","RNU4-2"
"49216","TC1200012156.hg.1","RNU4-1"
"49217","TC1200012157.hg.1",NA
"49218","TC1200012158.hg.1","PLA2G1B"
"49219","TC1200012161.hg.1","TRIAP1"
"49220","TC1200012163.hg.1","SRSF9"
"49221","TC1200012164.hg.1","NRAV"
"49222","TC1200012165.hg.1",NA
"49223","TC1200012167.hg.1","COQ5"
"49224","TC1200012171.hg.1",NA
"49225","TC1200012172.hg.1","POP5"
"49226","TC1200012174.hg.1",NA
"49227","TC1200012175.hg.1",NA
"49228","TC1200012176.hg.1",NA
"49229","TC1200012178.hg.1",NA
"49230","TC1200012179.hg.1",NA
"49231","TC1200012181.hg.1","SPPL3"
"49232","TC1200012182.hg.1",NA
"49233","TC1200012185.hg.1",NA
"49234","TC1200012186.hg.1",NA
"49235","TC1200012187.hg.1",NA
"49236","TC1200012188.hg.1","HNF1A-AS1"
"49237","TC1200012189.hg.1","C12orf43"
"49238","TC1200012190.hg.1","OASL"
"49239","TC1200012193.hg.1",NA
"49240","TC1200012194.hg.1",NA
"49241","TC1200012196.hg.1",NA
"49242","TC1200012199.hg.1","CAMKK2"
"49243","TC1200012202.hg.1","ANAPC5"
"49244","TC1200012203.hg.1",NA
"49245","TC1200012206.hg.1","KDM2B"
"49246","TC1200012207.hg.1","MIR7107"
"49247","TC1200012209.hg.1",NA
"49248","TC1200012212.hg.1",NA
"49249","TC1200012221.hg.1",NA
"49250","TC1200012222.hg.1",NA
"49251","TC1200012223.hg.1",NA
"49252","TC1200012225.hg.1",NA
"49253","TC1200012227.hg.1",NA
"49254","TC1200012228.hg.1","IL31"
"49255","TC1200012231.hg.1",NA
"49256","TC1200012232.hg.1",NA
"49257","TC1200012234.hg.1","CLIP1"
"49258","TC1200012235.hg.1",NA
"49259","TC1200012236.hg.1",NA
"49260","TC1200012239.hg.1",NA
"49261","TC1200012241.hg.1",NA
"49262","TC1200012242.hg.1",NA
"49263","TC1200012243.hg.1",NA
"49264","TC1200012245.hg.1",NA
"49265","TC1200012246.hg.1",NA
"49266","TC1200012247.hg.1","HCAR2"
"49267","TC1200012248.hg.1","HCAR3"
"49268","TC1200012249.hg.1","HCAR1"
"49269","TC1200012251.hg.1",NA
"49270","TC1200012252.hg.1",NA
"49271","TC1200012253.hg.1",NA
"49272","TC1200012254.hg.1","VPS37B"
"49273","TC1200012259.hg.1",NA
"49274","TC1200012263.hg.1","MPHOSPH9"
"49275","TC1200012265.hg.1","CDK2AP1"
"49276","TC1200012267.hg.1","SBNO1"
"49277","TC1200012267.hg.1","MIR8072"
"49278","TC1200012268.hg.1",NA
"49279","TC1200012271.hg.1",NA
"49280","TC1200012272.hg.1",NA
"49281","TC1200012277.hg.1","TMED2-DT"
"49282","TC1200012279.hg.1",NA
"49283","TC1200012280.hg.1",NA
"49284","TC1200012281.hg.1","EIF2B1"
"49285","TC1200012282.hg.1",NA
"49286","TC1200012283.hg.1",NA
"49287","TC1200012284.hg.1",NA
"49288","TC1200012288.hg.1",NA
"49289","TC1200012289.hg.1",NA
"49290","TC1200012292.hg.1",NA
"49291","TC1200012293.hg.1",NA
"49292","TC1200012294.hg.1",NA
"49293","TC1200012295.hg.1",NA
"49294","TC1200012296.hg.1",NA
"49295","TC1200012297.hg.1",NA
"49296","TC1200012298.hg.1",NA
"49297","TC1200012299.hg.1",NA
"49298","TC1200012300.hg.1",NA
"49299","TC1200012302.hg.1",NA
"49300","TC1200012304.hg.1",NA
"49301","TC1200012308.hg.1","NCOR2"
"49302","TC1200012310.hg.1",NA
"49303","TC1200012311.hg.1",NA
"49304","TC1200012314.hg.1",NA
"49305","TC1200012315.hg.1",NA
"49306","TC1200012316.hg.1",NA
"49307","TC1200012319.hg.1",NA
"49308","TC1200012320.hg.1",NA
"49309","TC1200012322.hg.1",NA
"49310","TC1200012323.hg.1",NA
"49311","TC1200012324.hg.1",NA
"49312","TC1200012325.hg.1",NA
"49313","TC1200012326.hg.1",NA
"49314","TC1200012327.hg.1","SCARB1"
"49315","TC1200012329.hg.1",NA
"49316","TC1200012333.hg.1",NA
"49317","TC1200012336.hg.1","DHX37"
"49318","TC1200012337.hg.1",NA
"49319","TC1200012338.hg.1","THRIL"
"49320","TC1200012341.hg.1",NA
"49321","TC1200012342.hg.1",NA
"49322","TC1200012343.hg.1",NA
"49323","TC1200012346.hg.1",NA
"49324","TC1200012348.hg.1",NA
"49325","TC1200012349.hg.1",NA
"49326","TC1200012351.hg.1",NA
"49327","TC1200012352.hg.1","LINC00939"
"49328","TC1200012361.hg.1",NA
"49329","TC1200012363.hg.1",NA
"49330","TC1200012368.hg.1","LOC100996671"
"49331","TC1200012369.hg.1",NA
"49332","TC1200012371.hg.1","LINC00944"
"49333","TC1200012373.hg.1",NA
"49334","TC1200012374.hg.1","LINC02405"
"49335","TC1200012376.hg.1",NA
"49336","TC1200012383.hg.1",NA
"49337","TC1200012385.hg.1",NA
"49338","TC1200012387.hg.1",NA
"49339","TC1200012389.hg.1",NA
"49340","TC1200012391.hg.1","LINC02411"
"49341","TC1200012393.hg.1",NA
"49342","TC1200012395.hg.1",NA
"49343","TC1200012396.hg.1",NA
"49344","TC1200012398.hg.1",NA
"49345","TC1200012399.hg.1","LINC00508"
"49346","TC1200012401.hg.1","LINC02441"
"49347","TC1200012402.hg.1",NA
"49348","TC1200012403.hg.1","LINC02369"
"49349","TC1200012406.hg.1",NA
"49350","TC1200012408.hg.1",NA
"49351","TC1200012412.hg.1",NA
"49352","TC1200012413.hg.1",NA
"49353","TC1200012414.hg.1",NA
"49354","TC1200012416.hg.1",NA
"49355","TC1200012417.hg.1","SLC15A4"
"49356","TC1200012423.hg.1",NA
"49357","TC1200012425.hg.1",NA
"49358","TC1200012428.hg.1",NA
"49359","TC1200012431.hg.1",NA
"49360","TC1200012436.hg.1",NA
"49361","TC1200012437.hg.1",NA
"49362","TC1200012441.hg.1",NA
"49363","TC1200012445.hg.1",NA
"49364","TC1200012447.hg.1",NA
"49365","TC1200012449.hg.1",NA
"49366","TC1200012451.hg.1","STX2"
"49367","TC1200012452.hg.1",NA
"49368","TC1200012459.hg.1",NA
"49369","TC1200012461.hg.1",NA
"49370","TC1200012462.hg.1",NA
"49371","TC1200012463.hg.1",NA
"49372","TC1200012470.hg.1",NA
"49373","TC1200012473.hg.1",NA
"49374","TC1200012474.hg.1",NA
"49375","TC1200012477.hg.1",NA
"49376","TC1200012478.hg.1",NA
"49377","TC1200012479.hg.1",NA
"49378","TC1200012480.hg.1",NA
"49379","TC1200012484.hg.1",NA
"49380","TC1200012492.hg.1",NA
"49381","TC1200012493.hg.1",NA
"49382","TC1200012494.hg.1",NA
"49383","TC1200012496.hg.1",NA
"49384","TC1200012497.hg.1",NA
"49385","TC1200012502.hg.1",NA
"49386","TC1200012505.hg.1",NA
"49387","TC1200012509.hg.1",NA
"49388","TC1200012510.hg.1",NA
"49389","TC1200012511.hg.1",NA
"49390","TC1200012513.hg.1",NA
"49391","TC1200012518.hg.1",NA
"49392","TC1200012519.hg.1",NA
"49393","TC1200012520.hg.1",NA
"49394","TC1200012526.hg.1",NA
"49395","TC1200012531.hg.1",NA
"49396","TC1200012533.hg.1","POLE"
"49397","TC1200012535.hg.1",NA
"49398","TC1200012537.hg.1",NA
"49399","TC1200012538.hg.1",NA
"49400","TC1200012540.hg.1",NA
"49401","TC1200012542.hg.1",NA
"49402","TC1200012544.hg.1",NA
"49403","TC1200012546.hg.1",NA
"49404","TC1200012548.hg.1",NA
"49405","TC1200012551.hg.1",NA
"49406","TC1200012553.hg.1",NA
"49407","TC1200012554.hg.1",NA
"49408","TC1200012555.hg.1",NA
"49409","TC1200012558.hg.1",NA
